Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011397 | lrm: 1.00 | dt: 8587ms | tok/sec: 15,264 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.154491 | lrm: 1.00 | dt: 236ms | tok/sec: 554,318 | mfu: 13.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.980862 | lrm: 1.00 | dt: 240ms | tok/sec: 547,182 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.574509 | lrm: 1.00 | dt: 237ms | tok/sec: 552,516 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.280329 | lrm: 1.00 | dt: 240ms | tok/sec: 547,070 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.949005 | lrm: 1.00 | dt: 238ms | tok/sec: 549,616 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.657879 | lrm: 1.00 | dt: 240ms | tok/sec: 546,875 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.415206 | lrm: 1.00 | dt: 239ms | tok/sec: 548,721 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.210602 | lrm: 1.00 | dt: 240ms | tok/sec: 547,037 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.032731 | lrm: 1.00 | dt: 240ms | tok/sec: 545,177 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.873997 | lrm: 1.00 | dt: 239ms | tok/sec: 549,526 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.732649 | lrm: 1.00 | dt: 239ms | tok/sec: 548,959 | mfu: 13.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.611961 | lrm: 1.00 | dt: 240ms | tok/sec: 545,709 | mfu: 13.2% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.505329 | lrm: 1.00 | dt: 241ms | tok/sec: 543,937 | mfu: 13.1% | epoch: 1 | remaining: 299s    
step 00951 (75.9%) | loss: 3.066376 | lrm: 0.48 | dt: 243ms | tok/sec: 540,088 | mfu: 13.0% | epoch: 1 | remaining: 72s    
step 00952 (76.0%) | loss: 3.072995 | lrm: 0.48 | dt: 243ms | tok/sec: 539,415 | mfu: 13.0% | epoch: 1 | remaining: 72s    
step 00953 (76.1%) | loss: 3.068913 | lrm: 0.48 | dt: 242ms | tok/sec: 540,638 | mfu: 13.1% | epoch: 1 | remaining: 72s    
step 00954 (76.1%) | loss: 3.073094 | lrm: 0.48 | dt: 242ms | tok/sec: 541,422 | mfu: 13.1% | epoch: 1 | remaining: 71s    
step 00955 (76.2%) | loss: 3.071069 | lrm: 0.48 | dt: 242ms | tok/sec: 542,132 | mfu: 13.1% | epoch: 1 | remaining: 71s    
step 00956 (76.3%) | loss: 3.070482 | lrm: 0.47 | dt: 243ms | tok/sec: 540,066 | mfu: 13.0% | epoch: 1 | remaining: 71s    
step 00957 (76.4%) | loss: 3.077236 | lrm: 0.47 | dt: 242ms | tok/sec: 540,734 | mfu: 13.1% | epoch: 1 | remaining: 71s    
step 00958 (76.5%) | loss: 3.070230 | lrm: 0.47 | dt: 241ms | tok/sec: 544,511 | mfu: 13.2% | epoch: 1 | remaining: 70s    
step 00959 (76.5%) | loss: 3.072937 | lrm: 0.47 | dt: 242ms | tok/sec: 541,921 | mfu: 13.1% | epoch: 1 | remaining: 70s    
step 00960 (76.6%) | loss: 3.071147 | lrm: 0.47 | dt: 243ms | tok/sec: 539,000 | mfu: 13.0% | epoch: 1 | remaining: 70s    
step 00961 (76.7%) | loss: 3.063251 | lrm: 0.47 | dt: 243ms | tok/sec: 539,624 | mfu: 13.0% | epoch: 1 | remaining: 70s    
step 00962 (76.8%) | loss: 3.059392 | lrm: 0.46 | dt: 241ms | tok/sec: 543,352 | mfu: 13.1% | epoch: 1 | remaining: 69s    
step 00963 (76.9%) | loss: 3.053976 | lrm: 0.46 | dt: 243ms | tok/sec: 540,228 | mfu: 13.1% | epoch: 1 | remaining: 69s    
step 00964 (76.9%) | loss: 3.048156 | lrm: 0.46 | dt: 241ms | tok/sec: 543,378 | mfu: 13.1% | epoch: 1 | remaining: 69s    
step 00965 (77.0%) | loss: 3.040227 | lrm: 0.46 | dt: 242ms | tok/sec: 540,599 | mfu: 13.1% | epoch: 1 | remaining: 69s    
step 00966 (77.1%) | loss: 3.039910 | lrm: 0.46 | dt: 242ms | tok/sec: 541,368 | mfu: 13.1% | epoch: 1 | remaining: 68s    
step 00967 (77.2%) | loss: 3.043827 | lrm: 0.46 | dt: 243ms | tok/sec: 539,851 | mfu: 13.0% | epoch: 1 | remaining: 68s    
step 00968 (77.3%) | loss: 3.044950 | lrm: 0.45 | dt: 242ms | tok/sec: 542,520 | mfu: 13.1% | epoch: 1 | remaining: 68s    
step 00969 (77.3%) | loss: 3.040977 | lrm: 0.45 | dt: 242ms | tok/sec: 541,662 | mfu: 13.1% | epoch: 1 | remaining: 68s    
step 00970 (77.4%) | loss: 3.046074 | lrm: 0.45 | dt: 242ms | tok/sec: 540,812 | mfu: 13.1% | epoch: 1 | remaining: 67s    
step 00971 (77.5%) | loss: 3.046984 | lrm: 0.45 | dt: 243ms | tok/sec: 539,314 | mfu: 13.0% | epoch: 1 | remaining: 67s    
step 00972 (77.6%) | loss: 3.050450 | lrm: 0.45 | dt: 242ms | tok/sec: 540,506 | mfu: 13.1% | epoch: 1 | remaining: 67s    
step 00973 (77.7%) | loss: 3.054292 | lrm: 0.45 | dt: 242ms | tok/sec: 542,118 | mfu: 13.1% | epoch: 1 | remaining: 67s    
step 00974 (77.8%) | loss: 3.057883 | lrm: 0.44 | dt: 242ms | tok/sec: 542,412 | mfu: 13.1% | epoch: 1 | remaining: 67s    
step 00975 (77.8%) | loss: 3.054886 | lrm: 0.44 | dt: 243ms | tok/sec: 539,137 | mfu: 13.0% | epoch: 1 | remaining: 66s    
step 00976 (77.9%) | loss: 3.059310 | lrm: 0.44 | dt: 242ms | tok/sec: 541,139 | mfu: 13.1% | epoch: 1 | remaining: 66s    
step 00977 (78.0%) | loss: 3.060728 | lrm: 0.44 | dt: 242ms | tok/sec: 540,669 | mfu: 13.1% | epoch: 1 | remaining: 66s    
step 00978 (78.1%) | loss: 3.061897 | lrm: 0.44 | dt: 242ms | tok/sec: 541,816 | mfu: 13.1% | epoch: 1 | remaining: 66s    
step 00979 (78.2%) | loss: 3.059836 | lrm: 0.44 | dt: 242ms | tok/sec: 541,776 | mfu: 13.1% | epoch: 1 | remaining: 65s    
step 00980 (78.2%) | loss: 3.065329 | lrm: 0.44 | dt: 243ms | tok/sec: 540,260 | mfu: 13.1% | epoch: 1 | remaining: 65s    
step 00981 (78.3%) | loss: 3.060591 | lrm: 0.43 | dt: 243ms | tok/sec: 539,087 | mfu: 13.0% | epoch: 1 | remaining: 65s    
step 00982 (78.4%) | loss: 3.056090 | lrm: 0.43 | dt: 242ms | tok/sec: 541,270 | mfu: 13.1% | epoch: 1 | remaining: 65s    
step 00983 (78.5%) | loss: 3.046361 | lrm: 0.43 | dt: 243ms | tok/sec: 539,636 | mfu: 13.0% | epoch: 1 | remaining: 64s    
step 00984 (78.6%) | loss: 3.045959 | lrm: 0.43 | dt: 242ms | tok/sec: 542,358 | mfu: 13.1% | epoch: 1 | remaining: 64s    
step 00985 (78.6%) | loss: 3.039814 | lrm: 0.43 | dt: 243ms | tok/sec: 539,445 | mfu: 13.0% | epoch: 1 | remaining: 64s    
step 00986 (78.7%) | loss: 3.034435 | lrm: 0.43 | dt: 241ms | tok/sec: 543,207 | mfu: 13.1% | epoch: 1 | remaining: 64s    
step 00987 (78.8%) | loss: 3.034899 | lrm: 0.42 | dt: 244ms | tok/sec: 537,565 | mfu: 13.0% | epoch: 1 | remaining: 63s    
step 00988 (78.9%) | loss: 3.042748 | lrm: 0.42 | dt: 241ms | tok/sec: 543,072 | mfu: 13.1% | epoch: 1 | remaining: 63s    
step 00989 (79.0%) | loss: 3.043480 | lrm: 0.42 | dt: 242ms | tok/sec: 541,544 | mfu: 13.1% | epoch: 1 | remaining: 63s    
step 00990 (79.0%) | loss: 3.037190 | lrm: 0.42 | dt: 242ms | tok/sec: 540,813 | mfu: 13.1% | epoch: 1 | remaining: 63s    
step 00991 (79.1%) | loss: 3.028062 | lrm: 0.42 | dt: 243ms | tok/sec: 539,499 | mfu: 13.0% | epoch: 1 | remaining: 62s    
step 00992 (79.2%) | loss: 3.025558 | lrm: 0.42 | dt: 243ms | tok/sec: 539,395 | mfu: 13.0% | epoch: 1 | remaining: 62s    
step 00993 (79.3%) | loss: 3.027340 | lrm: 0.41 | dt: 242ms | tok/sec: 541,554 | mfu: 13.1% | epoch: 1 | remaining: 62s    
step 00994 (79.4%) | loss: 3.030317 | lrm: 0.41 | dt: 242ms | tok/sec: 542,241 | mfu: 13.1% | epoch: 1 | remaining: 62s    
step 00995 (79.4%) | loss: 3.032499 | lrm: 0.41 | dt: 243ms | tok/sec: 539,611 | mfu: 13.0% | epoch: 1 | remaining: 61s    
step 00996 (79.5%) | loss: 3.034961 | lrm: 0.41 | dt: 242ms | tok/sec: 540,745 | mfu: 13.1% | epoch: 1 | remaining: 61s    
step 00997 (79.6%) | loss: 3.038685 | lrm: 0.41 | dt: 242ms | tok/sec: 541,142 | mfu: 13.1% | epoch: 1 | remaining: 61s    
step 00998 (79.7%) | loss: 3.036760 | lrm: 0.41 | dt: 242ms | tok/sec: 541,155 | mfu: 13.1% | epoch: 1 | remaining: 61s    
step 00999 (79.8%) | loss: 3.040822 | lrm: 0.40 | dt: 242ms | tok/sec: 540,780 | mfu: 13.1% | epoch: 1 | remaining: 60s    
step 01000 (79.9%) | loss: 3.031751 | lrm: 0.40 | dt: 242ms | tok/sec: 541,047 | mfu: 13.1% | epoch: 1 | remaining: 60s    
step 01001 (79.9%) | loss: 3.029993 | lrm: 0.40 | dt: 243ms | tok/sec: 539,856 | mfu: 13.0% | epoch: 1 | remaining: 60s    
step 01002 (80.0%) | loss: 3.030839 | lrm: 0.40 | dt: 242ms | tok/sec: 541,946 | mfu: 13.1% | epoch: 1 | remaining: 60s    
step 01003 (80.1%) | loss: 3.032919 | lrm: 0.40 | dt: 243ms | tok/sec: 540,396 | mfu: 13.1% | epoch: 1 | remaining: 59s    
step 01004 (80.2%) | loss: 3.033519 | lrm: 0.40 | dt: 243ms | tok/sec: 539,539 | mfu: 13.0% | epoch: 1 | remaining: 59s    
step 01005 (80.3%) | loss: 3.030695 | lrm: 0.39 | dt: 242ms | tok/sec: 540,689 | mfu: 13.1% | epoch: 1 | remaining: 59s    
step 01006 (80.3%) | loss: 3.034647 | lrm: 0.39 | dt: 242ms | tok/sec: 541,108 | mfu: 13.1% | epoch: 1 | remaining: 59s    
step 01007 (80.4%) | loss: 3.037609 | lrm: 0.39 | dt: 243ms | tok/sec: 539,473 | mfu: 13.0% | epoch: 1 | remaining: 59s    
step 01008 (80.5%) | loss: 3.035783 | lrm: 0.39 | dt: 243ms | tok/sec: 540,311 | mfu: 13.1% | epoch: 1 | remaining: 58s    
step 01009 (80.6%) | loss: 3.035663 | lrm: 0.39 | dt: 243ms | tok/sec: 539,253 | mfu: 13.0% | epoch: 1 | remaining: 58s    
step 01010 (80.7%) | loss: 3.038758 | lrm: 0.39 | dt: 242ms | tok/sec: 540,592 | mfu: 13.1% | epoch: 1 | remaining: 58s    
step 01011 (80.7%) | loss: 3.040582 | lrm: 0.39 | dt: 242ms | tok/sec: 540,688 | mfu: 13.1% | epoch: 1 | remaining: 58s    
step 01012 (80.8%) | loss: 3.044578 | lrm: 0.38 | dt: 242ms | tok/sec: 542,302 | mfu: 13.1% | epoch: 1 | remaining: 57s    
step 01013 (80.9%) | loss: 3.036574 | lrm: 0.38 | dt: 244ms | tok/sec: 537,606 | mfu: 13.0% | epoch: 1 | remaining: 57s    
step 01014 (81.0%) | loss: 3.045625 | lrm: 0.38 | dt: 243ms | tok/sec: 539,867 | mfu: 13.0% | epoch: 1 | remaining: 57s    
step 01015 (81.1%) | loss: 3.042688 | lrm: 0.38 | dt: 242ms | tok/sec: 540,531 | mfu: 13.1% | epoch: 1 | remaining: 57s    
step 01016 (81.1%) | loss: 3.035645 | lrm: 0.38 | dt: 241ms | tok/sec: 543,653 | mfu: 13.1% | epoch: 1 | remaining: 56s    
step 01017 (81.2%) | loss: 3.023244 | lrm: 0.38 | dt: 243ms | tok/sec: 540,066 | mfu: 13.0% | epoch: 1 | remaining: 56s    
step 01018 (81.3%) | loss: 3.026982 | lrm: 0.37 | dt: 242ms | tok/sec: 541,762 | mfu: 13.1% | epoch: 1 | remaining: 56s    
step 01019 (81.4%) | loss: 3.033229 | lrm: 0.37 | dt: 244ms | tok/sec: 537,999 | mfu: 13.0% | epoch: 1 | remaining: 56s    
step 01020 (81.5%) | loss: 3.024028 | lrm: 0.37 | dt: 242ms | tok/sec: 542,430 | mfu: 13.1% | epoch: 1 | remaining: 55s    
step 01021 (81.5%) | loss: 3.026227 | lrm: 0.37 | dt: 244ms | tok/sec: 537,837 | mfu: 13.0% | epoch: 1 | remaining: 55s    
step 01022 (81.6%) | loss: 3.029673 | lrm: 0.37 | dt: 241ms | tok/sec: 543,234 | mfu: 13.1% | epoch: 1 | remaining: 55s    
step 01023 (81.7%) | loss: 3.028530 | lrm: 0.37 | dt: 242ms | tok/sec: 540,844 | mfu: 13.1% | epoch: 1 | remaining: 55s    
step 01024 (81.8%) | loss: 3.024324 | lrm: 0.36 | dt: 243ms | tok/sec: 539,396 | mfu: 13.0% | epoch: 1 | remaining: 54s    
step 01025 (81.9%) | loss: 3.027235 | lrm: 0.36 | dt: 243ms | tok/sec: 539,171 | mfu: 13.0% | epoch: 1 | remaining: 54s    
step 01026 (82.0%) | loss: 3.021775 | lrm: 0.36 | dt: 241ms | tok/sec: 543,112 | mfu: 13.1% | epoch: 1 | remaining: 54s    
step 01027 (82.0%) | loss: 3.020464 | lrm: 0.36 | dt: 243ms | tok/sec: 539,360 | mfu: 13.0% | epoch: 1 | remaining: 54s    
step 01028 (82.1%) | loss: 3.022759 | lrm: 0.36 | dt: 242ms | tok/sec: 542,247 | mfu: 13.1% | epoch: 1 | remaining: 53s    
step 01029 (82.2%) | loss: 3.013889 | lrm: 0.36 | dt: 244ms | tok/sec: 538,013 | mfu: 13.0% | epoch: 1 | remaining: 53s    
step 01030 (82.3%) | loss: 3.012324 | lrm: 0.35 | dt: 242ms | tok/sec: 541,346 | mfu: 13.1% | epoch: 1 | remaining: 53s    
step 01031 (82.4%) | loss: 3.020452 | lrm: 0.35 | dt: 244ms | tok/sec: 537,144 | mfu: 13.0% | epoch: 1 | remaining: 53s    
step 01032 (82.4%) | loss: 3.016548 | lrm: 0.35 | dt: 242ms | tok/sec: 542,599 | mfu: 13.1% | epoch: 1 | remaining: 52s    
step 01033 (82.5%) | loss: 3.020496 | lrm: 0.35 | dt: 244ms | tok/sec: 538,143 | mfu: 13.0% | epoch: 1 | remaining: 52s    
step 01034 (82.6%) | loss: 3.018114 | lrm: 0.35 | dt: 242ms | tok/sec: 540,610 | mfu: 13.1% | epoch: 1 | remaining: 52s    
step 01035 (82.7%) | loss: 3.011520 | lrm: 0.35 | dt: 244ms | tok/sec: 537,985 | mfu: 13.0% | epoch: 1 | remaining: 52s    
step 01036 (82.8%) | loss: 3.012419 | lrm: 0.34 | dt: 242ms | tok/sec: 542,091 | mfu: 13.1% | epoch: 1 | remaining: 51s    
step 01037 (82.8%) | loss: 3.017854 | lrm: 0.34 | dt: 244ms | tok/sec: 538,055 | mfu: 13.0% | epoch: 1 | remaining: 51s    
step 01038 (82.9%) | loss: 3.018861 | lrm: 0.34 | dt: 242ms | tok/sec: 540,867 | mfu: 13.1% | epoch: 1 | remaining: 51s    
step 01039 (83.0%) | loss: 3.019680 | lrm: 0.34 | dt: 243ms | tok/sec: 538,571 | mfu: 13.0% | epoch: 1 | remaining: 51s    
step 01040 (83.1%) | loss: 3.023050 | lrm: 0.34 | dt: 243ms | tok/sec: 538,662 | mfu: 13.0% | epoch: 1 | remaining: 51s    
step 01041 (83.2%) | loss: 3.021183 | lrm: 0.34 | dt: 243ms | tok/sec: 539,533 | mfu: 13.0% | epoch: 1 | remaining: 50s    
step 01042 (83.2%) | loss: 3.023815 | lrm: 0.34 | dt: 243ms | tok/sec: 539,511 | mfu: 13.0% | epoch: 1 | remaining: 50s    
step 01043 (83.3%) | loss: 3.019574 | lrm: 0.33 | dt: 242ms | tok/sec: 541,445 | mfu: 13.1% | epoch: 1 | remaining: 50s    
step 01044 (83.4%) | loss: 3.022198 | lrm: 0.33 | dt: 244ms | tok/sec: 537,158 | mfu: 13.0% | epoch: 1 | remaining: 50s    
step 01045 (83.5%) | loss: 3.016673 | lrm: 0.33 | dt: 244ms | tok/sec: 538,173 | mfu: 13.0% | epoch: 1 | remaining: 49s    
step 01046 (83.6%) | loss: 3.018178 | lrm: 0.33 | dt: 243ms | tok/sec: 538,686 | mfu: 13.0% | epoch: 1 | remaining: 49s    
step 01047 (83.7%) | loss: 3.013611 | lrm: 0.33 | dt: 243ms | tok/sec: 540,387 | mfu: 13.1% | epoch: 1 | remaining: 49s    
step 01048 (83.7%) | loss: 3.015582 | lrm: 0.33 | dt: 242ms | tok/sec: 540,637 | mfu: 13.1% | epoch: 1 | remaining: 49s    
step 01049 (83.8%) | loss: 3.019255 | lrm: 0.32 | dt: 243ms | tok/sec: 540,340 | mfu: 13.1% | epoch: 1 | remaining: 48s    
step 01050 (83.9%) | loss: 3.017032 | lrm: 0.32 | dt: 243ms | tok/sec: 538,827 | mfu: 13.0% | epoch: 1 | remaining: 48s    
step 01051 (84.0%) | loss: 3.021291 | lrm: 0.32 | dt: 243ms | tok/sec: 539,567 | mfu: 13.0% | epoch: 1 | remaining: 48s    
step 01052 (84.1%) | loss: 3.014331 | lrm: 0.32 | dt: 242ms | tok/sec: 542,186 | mfu: 13.1% | epoch: 1 | remaining: 48s    
step 01053 (84.1%) | loss: 3.014717 | lrm: 0.32 | dt: 242ms | tok/sec: 541,576 | mfu: 13.1% | epoch: 1 | remaining: 47s    
step 01054 (84.2%) | loss: 3.009138 | lrm: 0.32 | dt: 241ms | tok/sec: 542,773 | mfu: 13.1% | epoch: 1 | remaining: 47s    
step 01055 (84.3%) | loss: 3.015064 | lrm: 0.31 | dt: 241ms | tok/sec: 543,223 | mfu: 13.1% | epoch: 1 | remaining: 47s    
step 01056 (84.4%) | loss: 3.014753 | lrm: 0.31 | dt: 241ms | tok/sec: 543,408 | mfu: 13.1% | epoch: 1 | remaining: 47s    
step 01057 (84.5%) | loss: 3.009275 | lrm: 0.31 | dt: 243ms | tok/sec: 540,243 | mfu: 13.1% | epoch: 1 | remaining: 46s    
step 01058 (84.5%) | loss: 3.008818 | lrm: 0.31 | dt: 242ms | tok/sec: 542,662 | mfu: 13.1% | epoch: 1 | remaining: 46s    
step 01059 (84.6%) | loss: 3.012597 | lrm: 0.31 | dt: 242ms | tok/sec: 541,582 | mfu: 13.1% | epoch: 1 | remaining: 46s    
step 01060 (84.7%) | loss: 3.017541 | lrm: 0.31 | dt: 243ms | tok/sec: 539,409 | mfu: 13.0% | epoch: 1 | remaining: 46s    
step 01061 (84.8%) | loss: 3.007558 | lrm: 0.30 | dt: 243ms | tok/sec: 539,592 | mfu: 13.0% | epoch: 1 | remaining: 45s    
step 01062 (84.9%) | loss: 3.006800 | lrm: 0.30 | dt: 242ms | tok/sec: 541,050 | mfu: 13.1% | epoch: 1 | remaining: 45s    
step 01063 (84.9%) | loss: 3.006936 | lrm: 0.30 | dt: 243ms | tok/sec: 538,863 | mfu: 13.0% | epoch: 1 | remaining: 45s    
step 01064 (85.0%) | loss: 2.999601 | lrm: 0.30 | dt: 243ms | tok/sec: 538,412 | mfu: 13.0% | epoch: 1 | remaining: 45s    
step 01065 (85.1%) | loss: 3.007426 | lrm: 0.30 | dt: 244ms | tok/sec: 537,105 | mfu: 13.0% | epoch: 1 | remaining: 44s    
step 01066 (85.2%) | loss: 3.004690 | lrm: 0.30 | dt: 242ms | tok/sec: 541,447 | mfu: 13.1% | epoch: 1 | remaining: 44s    
step 01067 (85.3%) | loss: 3.000586 | lrm: 0.29 | dt: 243ms | tok/sec: 540,483 | mfu: 13.1% | epoch: 1 | remaining: 44s    
step 01068 (85.3%) | loss: 3.002023 | lrm: 0.29 | dt: 243ms | tok/sec: 539,745 | mfu: 13.0% | epoch: 1 | remaining: 44s    
step 01069 (85.4%) | loss: 2.996607 | lrm: 0.29 | dt: 244ms | tok/sec: 538,034 | mfu: 13.0% | epoch: 1 | remaining: 43s    
step 01070 (85.5%) | loss: 2.999913 | lrm: 0.29 | dt: 243ms | tok/sec: 538,920 | mfu: 13.0% | epoch: 1 | remaining: 43s    
step 01071 (85.6%) | loss: 2.993431 | lrm: 0.29 | dt: 242ms | tok/sec: 541,330 | mfu: 13.1% | epoch: 1 | remaining: 43s    
step 01072 (85.7%) | loss: 2.993798 | lrm: 0.29 | dt: 243ms | tok/sec: 539,805 | mfu: 13.0% | epoch: 1 | remaining: 43s    
step 01073 (85.8%) | loss: 2.985195 | lrm: 0.28 | dt: 243ms | tok/sec: 538,296 | mfu: 13.0% | epoch: 1 | remaining: 42s    
step 01074 (85.8%) | loss: 2.982552 | lrm: 0.28 | dt: 242ms | tok/sec: 541,721 | mfu: 13.1% | epoch: 1 | remaining: 42s    
step 01075 (85.9%) | loss: 2.989450 | lrm: 0.28 | dt: 242ms | tok/sec: 541,537 | mfu: 13.1% | epoch: 1 | remaining: 42s    
step 01076 (86.0%) | loss: 2.993672 | lrm: 0.28 | dt: 242ms | tok/sec: 541,874 | mfu: 13.1% | epoch: 1 | remaining: 42s    
step 01077 (86.1%) | loss: 2.995967 | lrm: 0.28 | dt: 241ms | tok/sec: 542,955 | mfu: 13.1% | epoch: 1 | remaining: 42s    
step 01078 (86.2%) | loss: 2.996396 | lrm: 0.28 | dt: 241ms | tok/sec: 544,797 | mfu: 13.2% | epoch: 1 | remaining: 41s    
step 01079 (86.2%) | loss: 2.990330 | lrm: 0.28 | dt: 241ms | tok/sec: 544,217 | mfu: 13.1% | epoch: 1 | remaining: 41s    
step 01080 (86.3%) | loss: 2.993394 | lrm: 0.27 | dt: 243ms | tok/sec: 539,082 | mfu: 13.0% | epoch: 1 | remaining: 41s    
step 01081 (86.4%) | loss: 2.993545 | lrm: 0.27 | dt: 241ms | tok/sec: 543,379 | mfu: 13.1% | epoch: 1 | remaining: 41s    
step 01082 (86.5%) | loss: 2.994527 | lrm: 0.27 | dt: 243ms | tok/sec: 540,180 | mfu: 13.1% | epoch: 1 | remaining: 40s    
step 01083 (86.6%) | loss: 2.997015 | lrm: 0.27 | dt: 241ms | tok/sec: 543,899 | mfu: 13.1% | epoch: 1 | remaining: 40s    
step 01084 (86.6%) | loss: 2.995641 | lrm: 0.27 | dt: 244ms | tok/sec: 538,043 | mfu: 13.0% | epoch: 1 | remaining: 40s    
step 01085 (86.7%) | loss: 2.990914 | lrm: 0.27 | dt: 242ms | tok/sec: 542,187 | mfu: 13.1% | epoch: 1 | remaining: 40s    
step 01086 (86.8%) | loss: 2.994353 | lrm: 0.26 | dt: 242ms | tok/sec: 541,295 | mfu: 13.1% | epoch: 1 | remaining: 39s    
step 01087 (86.9%) | loss: 2.993678 | lrm: 0.26 | dt: 242ms | tok/sec: 542,058 | mfu: 13.1% | epoch: 1 | remaining: 39s    
step 01088 (87.0%) | loss: 2.993124 | lrm: 0.26 | dt: 243ms | tok/sec: 538,532 | mfu: 13.0% | epoch: 1 | remaining: 39s    
step 01089 (87.0%) | loss: 2.998439 | lrm: 0.26 | dt: 241ms | tok/sec: 542,929 | mfu: 13.1% | epoch: 1 | remaining: 39s    
step 01090 (87.1%) | loss: 3.000627 | lrm: 0.26 | dt: 243ms | tok/sec: 538,990 | mfu: 13.0% | epoch: 1 | remaining: 38s    
step 01091 (87.2%) | loss: 3.002262 | lrm: 0.26 | dt: 241ms | tok/sec: 543,945 | mfu: 13.1% | epoch: 1 | remaining: 38s    
step 01092 (87.3%) | loss: 3.000094 | lrm: 0.25 | dt: 244ms | tok/sec: 537,249 | mfu: 13.0% | epoch: 1 | remaining: 38s    
step 01093 (87.4%) | loss: 3.001244 | lrm: 0.25 | dt: 242ms | tok/sec: 541,219 | mfu: 13.1% | epoch: 1 | remaining: 38s    
step 01094 (87.4%) | loss: 2.997182 | lrm: 0.25 | dt: 243ms | tok/sec: 539,177 | mfu: 13.0% | epoch: 1 | remaining: 37s    
step 01095 (87.5%) | loss: 2.994675 | lrm: 0.25 | dt: 242ms | tok/sec: 542,143 | mfu: 13.1% | epoch: 1 | remaining: 37s    
step 01096 (87.6%) | loss: 2.991717 | lrm: 0.25 | dt: 244ms | tok/sec: 536,351 | mfu: 13.0% | epoch: 1 | remaining: 37s    
step 01097 (87.7%) | loss: 2.994526 | lrm: 0.25 | dt: 241ms | tok/sec: 544,460 | mfu: 13.2% | epoch: 1 | remaining: 37s    
step 01098 (87.8%) | loss: 2.995298 | lrm: 0.24 | dt: 242ms | tok/sec: 541,294 | mfu: 13.1% | epoch: 1 | remaining: 36s    
step 01099 (87.9%) | loss: 2.991365 | lrm: 0.24 | dt: 241ms | tok/sec: 543,049 | mfu: 13.1% | epoch: 1 | remaining: 36s    
step 01100 (87.9%) | loss: 2.994885 | lrm: 0.24 | dt: 243ms | tok/sec: 539,069 | mfu: 13.0% | epoch: 1 | remaining: 36s    
step 01101 (88.0%) | loss: 2.993296 | lrm: 0.24 | dt: 243ms | tok/sec: 539,085 | mfu: 13.0% | epoch: 1 | remaining: 36s    
step 01102 (88.1%) | loss: 2.989605 | lrm: 0.24 | dt: 242ms | tok/sec: 541,268 | mfu: 13.1% | epoch: 1 | remaining: 35s    
step 01103 (88.2%) | loss: 2.986182 | lrm: 0.24 | dt: 242ms | tok/sec: 541,110 | mfu: 13.1% | epoch: 1 | remaining: 35s    
step 01104 (88.3%) | loss: 2.987039 | lrm: 0.23 | dt: 243ms | tok/sec: 539,718 | mfu: 13.0% | epoch: 1 | remaining: 35s    
step 01105 (88.3%) | loss: 2.984274 | lrm: 0.23 | dt: 241ms | tok/sec: 543,004 | mfu: 13.1% | epoch: 1 | remaining: 35s    
step 01106 (88.4%) | loss: 2.990939 | lrm: 0.23 | dt: 243ms | tok/sec: 540,472 | mfu: 13.1% | epoch: 1 | remaining: 35s    
step 01107 (88.5%) | loss: 2.995922 | lrm: 0.23 | dt: 242ms | tok/sec: 541,202 | mfu: 13.1% | epoch: 1 | remaining: 34s    
step 01108 (88.6%) | loss: 2.997231 | lrm: 0.23 | dt: 244ms | tok/sec: 537,598 | mfu: 13.0% | epoch: 1 | remaining: 34s    
step 01109 (88.7%) | loss: 2.990880 | lrm: 0.23 | dt: 241ms | tok/sec: 543,225 | mfu: 13.1% | epoch: 1 | remaining: 34s    
