Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
===
Beam search k=1, segment=20, cooldown=20
Seed: 42
Target steps: 1160
Effective total steps: 1160
Segment steps: 20
Cooldown steps: 20
Initial LR_MULTs: (0.5, 0.75, 1.0, 1.25, 1.5, 1.75, 2.0)
Child LR factors: (0.8, 1.0, 1.2)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_sizes': (256, 256, 256, 2048, 256, 256, 256, 2048)}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.107668e+08
Device batch size: 64
Gradient accumulation steps: 1
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
---
Round 1/58: fixed steps 1-20, cooldown scoring steps 21-40
  candidate 1/7 | parent_step=0 | LR_MULT=0.5

    step 0001/1160 | LR_MULT 0.5 | loss 9.011397 | avg3 9.011397 | dt 10546ms | tok/sec 12,428 | mfu 0.3% | epoch 1    
    step 0544/1150 | LR_MULT 0.335544 | loss 3.113582 | avg3 3.140562 | dt 232ms | tok/sec 564,322 | mfu 12.0% | epoch 1    
    step 0545/1150 | LR_MULT 0.335544 | loss 3.174031 | avg3 3.154122 | dt 237ms | tok/sec 553,765 | mfu 11.8% | epoch 1    
    step 0546/1150 | LR_MULT 0.335544 | loss 3.102413 | avg3 3.130009 | dt 234ms | tok/sec 559,366 | mfu 11.9% | epoch 1    
    step 0547/1150 | LR_MULT 0.335544 | loss 3.159468 | avg3 3.145304 | dt 233ms | tok/sec 562,460 | mfu 12.0% | epoch 1    
    step 0548/1150 | LR_MULT 0.335544 | loss 3.103234 | avg3 3.121705 | dt 233ms | tok/sec 562,885 | mfu 12.0% | epoch 1    
    step 0549/1150 | LR_MULT 0.335544 | loss 3.163691 | avg3 3.142131 | dt 235ms | tok/sec 558,147 | mfu 11.9% | epoch 1    
    step 0550/1150 | LR_MULT 0.335544 | loss 3.177506 | avg3 3.148144 | dt 235ms | tok/sec 557,451 | mfu 11.9% | epoch 1    
    cooldown scoring | steps 551-600 | base LR_MULT=0.335544

    step 0551/600 | LR_MULT 0.328833 | loss 3.126614 | avg3 3.126614 | dt 227ms | tok/sec 576,317 | mfu 12.3% | epoch 1    
    step 0552/600 | LR_MULT 0.322123 | loss 3.185570 | avg3 3.156092 | dt 234ms | tok/sec 559,668 | mfu 11.9% | epoch 1    
    step 0553/600 | LR_MULT 0.315412 | loss 3.089168 | avg3 3.133784 | dt 232ms | tok/sec 563,794 | mfu 12.0% | epoch 1    
    step 0554/600 | LR_MULT 0.308701 | loss 3.142645 | avg3 3.139128 | dt 237ms | tok/sec 553,756 | mfu 11.8% | epoch 1    
    step 0555/600 | LR_MULT 0.30199 | loss 3.089884 | avg3 3.107233 | dt 235ms | tok/sec 558,692 | mfu 11.9% | epoch 1    
    step 0556/600 | LR_MULT 0.295279 | loss 3.197982 | avg3 3.143504 | dt 233ms | tok/sec 562,062 | mfu 12.0% | epoch 1    
    step 0557/600 | LR_MULT 0.288568 | loss 3.139562 | avg3 3.142476 | dt 234ms | tok/sec 559,765 | mfu 11.9% | epoch 1    
    step 0558/600 | LR_MULT 0.281857 | loss 3.092479 | avg3 3.143341 | dt 233ms | tok/sec 561,750 | mfu 12.0% | epoch 1    
    step 0559/600 | LR_MULT 0.275146 | loss 3.132435 | avg3 3.121492 | dt 235ms | tok/sec 557,066 | mfu 11.9% | epoch 1    
    step 0560/600 | LR_MULT 0.268435 | loss 3.173572 | avg3 3.132829 | dt 233ms | tok/sec 561,565 | mfu 12.0% | epoch 1    
    step 0561/600 | LR_MULT 0.261725 | loss 3.194399 | avg3 3.166802 | dt 234ms | tok/sec 560,197 | mfu 11.9% | epoch 1    
    step 0562/600 | LR_MULT 0.255014 | loss 3.045797 | avg3 3.137923 | dt 234ms | tok/sec 559,922 | mfu 11.9% | epoch 1    
    step 0563/600 | LR_MULT 0.248303 | loss 3.128852 | avg3 3.123016 | dt 236ms | tok/sec 556,346 | mfu 11.9% | epoch 1    
    step 0564/600 | LR_MULT 0.241592 | loss 3.136961 | avg3 3.103870 | dt 236ms | tok/sec 556,185 | mfu 11.8% | epoch 1    
    step 0565/600 | LR_MULT 0.234881 | loss 3.067658 | avg3 3.111157 | dt 232ms | tok/sec 565,221 | mfu 12.0% | epoch 1    
    step 0566/600 | LR_MULT 0.22817 | loss 3.205157 | avg3 3.136592 | dt 234ms | tok/sec 560,135 | mfu 11.9% | epoch 1    
    step 0567/600 | LR_MULT 0.221459 | loss 3.101946 | avg3 3.124920 | dt 233ms | tok/sec 562,639 | mfu 12.0% | epoch 1    
    step 0568/600 | LR_MULT 0.214748 | loss 3.092466 | avg3 3.133190 | dt 235ms | tok/sec 558,753 | mfu 11.9% | epoch 1    
    step 0569/600 | LR_MULT 0.208037 | loss 3.144401 | avg3 3.112938 | dt 234ms | tok/sec 558,995 | mfu 11.9% | epoch 1    
    step 0570/600 | LR_MULT 0.201327 | loss 3.074855 | avg3 3.103907 | dt 233ms | tok/sec 563,715 | mfu 12.0% | epoch 1    
    step 0571/600 | LR_MULT 0.194616 | loss 3.152454 | avg3 3.123903 | dt 234ms | tok/sec 560,567 | mfu 11.9% | epoch 1    
    step 0572/600 | LR_MULT 0.187905 | loss 3.060187 | avg3 3.095832 | dt 233ms | tok/sec 562,126 | mfu 12.0% | epoch 1    
    step 0573/600 | LR_MULT 0.181194 | loss 3.121730 | avg3 3.111457 | dt 234ms | tok/sec 559,132 | mfu 11.9% | epoch 1    
    step 0574/600 | LR_MULT 0.174483 | loss 3.034861 | avg3 3.072259 | dt 233ms | tok/sec 563,008 | mfu 12.0% | epoch 1    
    step 0575/600 | LR_MULT 0.167772 | loss 3.081298 | avg3 3.079296 | dt 235ms | tok/sec 557,944 | mfu 11.9% | epoch 1    
    step 0576/600 | LR_MULT 0.161061 | loss 3.177430 | avg3 3.097863 | dt 232ms | tok/sec 565,354 | mfu 12.0% | epoch 1    
    step 0577/600 | LR_MULT 0.15435 | loss 3.152076 | avg3 3.136935 | dt 235ms | tok/sec 557,681 | mfu 11.9% | epoch 1    
    step 0578/600 | LR_MULT 0.14764 | loss 3.142781 | avg3 3.157429 | dt 233ms | tok/sec 561,443 | mfu 12.0% | epoch 1    
    step 0579/600 | LR_MULT 0.140929 | loss 3.125285 | avg3 3.140047 | dt 235ms | tok/sec 558,806 | mfu 11.9% | epoch 1    
    step 0580/600 | LR_MULT 0.134218 | loss 3.057233 | avg3 3.108433 | dt 233ms | tok/sec 561,844 | mfu 12.0% | epoch 1    
    step 0581/600 | LR_MULT 0.127507 | loss 3.141235 | avg3 3.107918 | dt 233ms | tok/sec 562,198 | mfu 12.0% | epoch 1    
    step 0582/600 | LR_MULT 0.120796 | loss 3.116534 | avg3 3.105001 | dt 234ms | tok/sec 559,604 | mfu 11.9% | epoch 1    
    step 0583/600 | LR_MULT 0.114085 | loss 3.124513 | avg3 3.127427 | dt 235ms | tok/sec 557,522 | mfu 11.9% | epoch 1    
    step 0584/600 | LR_MULT 0.107374 | loss 3.138326 | avg3 3.126457 | dt 235ms | tok/sec 557,345 | mfu 11.9% | epoch 1    
    step 0585/600 | LR_MULT 0.100663 | loss 3.101858 | avg3 3.121566 | dt 232ms | tok/sec 565,094 | mfu 12.0% | epoch 1    
    step 0586/600 | LR_MULT 0.0939524 | loss 3.070764 | avg3 3.103649 | dt 234ms | tok/sec 559,667 | mfu 11.9% | epoch 1    
    step 0587/600 | LR_MULT 0.0872415 | loss 3.139402 | avg3 3.104008 | dt 234ms | tok/sec 559,504 | mfu 11.9% | epoch 1    
    step 0588/600 | LR_MULT 0.0805306 | loss 3.111663 | avg3 3.107276 | dt 235ms | tok/sec 558,056 | mfu 11.9% | epoch 1    
    step 0589/600 | LR_MULT 0.0738198 | loss 3.103506 | avg3 3.118190 | dt 236ms | tok/sec 556,326 | mfu 11.8% | epoch 1    
    step 0590/600 | LR_MULT 0.0671089 | loss 3.165113 | avg3 3.126761 | dt 234ms | tok/sec 561,140 | mfu 12.0% | epoch 1    
    step 0591/600 | LR_MULT 0.060398 | loss 3.138866 | avg3 3.135828 | dt 235ms | tok/sec 557,595 | mfu 11.9% | epoch 1    
    step 0592/600 | LR_MULT 0.0536871 | loss 3.131559 | avg3 3.145180 | dt 234ms | tok/sec 561,073 | mfu 12.0% | epoch 1    
    step 0593/600 | LR_MULT 0.0469762 | loss 3.092913 | avg3 3.121113 | dt 233ms | tok/sec 561,729 | mfu 12.0% | epoch 1    
    step 0594/600 | LR_MULT 0.0402653 | loss 3.125186 | avg3 3.116553 | dt 235ms | tok/sec 556,677 | mfu 11.9% | epoch 1    
    step 0595/600 | LR_MULT 0.0335544 | loss 3.078496 | avg3 3.098865 | dt 235ms | tok/sec 557,707 | mfu 11.9% | epoch 1    
    step 0596/600 | LR_MULT 0.0268435 | loss 3.090133 | avg3 3.097938 | dt 235ms | tok/sec 558,065 | mfu 11.9% | epoch 1    
    step 0597/600 | LR_MULT 0.0201327 | loss 3.080956 | avg3 3.083195 | dt 233ms | tok/sec 563,163 | mfu 12.0% | epoch 1    
    step 0598/600 | LR_MULT 0.0134218 | loss 3.135456 | avg3 3.102182 | dt 235ms | tok/sec 557,192 | mfu 11.9% | epoch 1    
    step 0599/600 | LR_MULT 0.00671089 | loss 3.124743 | avg3 3.113718 | dt 234ms | tok/sec 560,728 | mfu 11.9% | epoch 1    
    step 0600/600 | LR_MULT 0 | loss 3.077110 | avg3 3.112436 | dt 234ms | tok/sec 560,336 | mfu 11.9% | epoch 1    
    avg_loss=3.112436 | discarded
  candidate 3/3 | parent_step=500 | LR_MULT=0.402653

    step 0501/1150 | LR_MULT 0.402653 | loss 3.081475 | avg3 3.081475 | dt 228ms | tok/sec 574,354 | mfu 12.2% | epoch 1    
    step 0502/1150 | LR_MULT 0.402653 | loss 3.141104 | avg3 3.111290 | dt 232ms | tok/sec 564,104 | mfu 12.0% | epoch 1    
    step 0503/1150 | LR_MULT 0.402653 | loss 3.165069 | avg3 3.129216 | dt 233ms | tok/sec 562,884 | mfu 12.0% | epoch 1    
    step 0504/1150 | LR_MULT 0.402653 | loss 3.179122 | avg3 3.161765 | dt 238ms | tok/sec 551,288 | mfu 11.7% | epoch 1    
    step 0505/1150 | LR_MULT 0.402653 | loss 3.165323 | avg3 3.169838 | dt 234ms | tok/sec 561,070 | mfu 12.0% | epoch 1    
    step 0506/1150 | LR_MULT 0.402653 | loss 3.135675 | avg3 3.160040 | dt 233ms | tok/sec 562,051 | mfu 12.0% | epoch 1    
    step 0507/1150 | LR_MULT 0.402653 | loss 3.198726 | avg3 3.166575 | dt 235ms | tok/sec 556,970 | mfu 11.9% | epoch 1    
    step 0508/1150 | LR_MULT 0.402653 | loss 3.195567 | avg3 3.176656 | dt 234ms | tok/sec 560,410 | mfu 11.9% | epoch 1    
    step 0509/1150 | LR_MULT 0.402653 | loss 3.153093 | avg3 3.182462 | dt 234ms | tok/sec 560,716 | mfu 11.9% | epoch 1    
    step 0510/1150 | LR_MULT 0.402653 | loss 3.169285 | avg3 3.172649 | dt 235ms | tok/sec 557,485 | mfu 11.9% | epoch 1    
    step 0511/1150 | LR_MULT 0.402653 | loss 3.193423 | avg3 3.171934 | dt 234ms | tok/sec 561,138 | mfu 12.0% | epoch 1    
    step 0512/1150 | LR_MULT 0.402653 | loss 3.189756 | avg3 3.184155 | dt 234ms | tok/sec 560,242 | mfu 11.9% | epoch 1    
    step 0513/1150 | LR_MULT 0.402653 | loss 3.215048 | avg3 3.199409 | dt 234ms | tok/sec 559,568 | mfu 11.9% | epoch 1    
    step 0514/1150 | LR_MULT 0.402653 | loss 3.104214 | avg3 3.169673 | dt 234ms | tok/sec 559,521 | mfu 11.9% | epoch 1    
    step 0515/1150 | LR_MULT 0.402653 | loss 3.260990 | avg3 3.193417 | dt 234ms | tok/sec 560,020 | mfu 11.9% | epoch 1    
    step 0516/1150 | LR_MULT 0.402653 | loss 3.147947 | avg3 3.171050 | dt 234ms | tok/sec 560,451 | mfu 11.9% | epoch 1    
    step 0517/1150 | LR_MULT 0.402653 | loss 3.108148 | avg3 3.172362 | dt 235ms | tok/sec 557,470 | mfu 11.9% | epoch 1    
    step 0518/1150 | LR_MULT 0.402653 | loss 3.047844 | avg3 3.101313 | dt 233ms | tok/sec 561,661 | mfu 12.0% | epoch 1    
    step 0519/1150 | LR_MULT 0.402653 | loss 3.199313 | avg3 3.118435 | dt 234ms | tok/sec 560,884 | mfu 11.9% | epoch 1    
    step 0520/1150 | LR_MULT 0.402653 | loss 3.227768 | avg3 3.158308 | dt 233ms | tok/sec 563,483 | mfu 12.0% | epoch 1    
    step 0521/1150 | LR_MULT 0.402653 | loss 3.077961 | avg3 3.168347 | dt 234ms | tok/sec 559,764 | mfu 11.9% | epoch 1    
    step 0522/1150 | LR_MULT 0.402653 | loss 3.179801 | avg3 3.161843 | dt 234ms | tok/sec 559,698 | mfu 11.9% | epoch 1    
    step 0523/1150 | LR_MULT 0.402653 | loss 3.199270 | avg3 3.152344 | dt 234ms | tok/sec 560,755 | mfu 11.9% | epoch 1    
    step 0524/1150 | LR_MULT 0.402653 | loss 3.152139 | avg3 3.177070 | dt 234ms | tok/sec 561,204 | mfu 12.0% | epoch 1    
    step 0525/1150 | LR_MULT 0.402653 | loss 3.125779 | avg3 3.159062 | dt 233ms | tok/sec 562,074 | mfu 12.0% | epoch 1    
    step 0526/1150 | LR_MULT 0.402653 | loss 3.187872 | avg3 3.155263 | dt 234ms | tok/sec 559,959 | mfu 11.9% | epoch 1    
    step 0527/1150 | LR_MULT 0.402653 | loss 3.116623 | avg3 3.143425 | dt 234ms | tok/sec 559,972 | mfu 11.9% | epoch 1    
    step 0528/1150 | LR_MULT 0.402653 | loss 3.144829 | avg3 3.149775 | dt 234ms | tok/sec 559,088 | mfu 11.9% | epoch 1    
    step 0529/1150 | LR_MULT 0.402653 | loss 3.181337 | avg3 3.147596 | dt 233ms | tok/sec 561,680 | mfu 12.0% | epoch 1    
    step 0530/1150 | LR_MULT 0.402653 | loss 3.075592 | avg3 3.133920 | dt 235ms | tok/sec 558,277 | mfu 11.9% | epoch 1    
    step 0531/1150 | LR_MULT 0.402653 | loss 3.139017 | avg3 3.131982 | dt 233ms | tok/sec 562,374 | mfu 12.0% | epoch 1    
    step 0532/1150 | LR_MULT 0.402653 | loss 3.229694 | avg3 3.148101 | dt 235ms | tok/sec 557,292 | mfu 11.9% | epoch 1    
    step 0533/1150 | LR_MULT 0.402653 | loss 3.117379 | avg3 3.162030 | dt 233ms | tok/sec 562,678 | mfu 12.0% | epoch 1    
    step 0534/1150 | LR_MULT 0.402653 | loss 3.196736 | avg3 3.181270 | dt 235ms | tok/sec 558,717 | mfu 11.9% | epoch 1    
    step 0535/1150 | LR_MULT 0.402653 | loss 3.131313 | avg3 3.148476 | dt 235ms | tok/sec 558,566 | mfu 11.9% | epoch 1    
    step 0536/1150 | LR_MULT 0.402653 | loss 3.094006 | avg3 3.140685 | dt 234ms | tok/sec 559,408 | mfu 11.9% | epoch 1    
    step 0537/1150 | LR_MULT 0.402653 | loss 3.155542 | avg3 3.126954 | dt 234ms | tok/sec 559,333 | mfu 11.9% | epoch 1    
    step 0538/1150 | LR_MULT 0.402653 | loss 3.204967 | avg3 3.151505 | dt 233ms | tok/sec 561,859 | mfu 12.0% | epoch 1    
    step 0539/1150 | LR_MULT 0.402653 | loss 3.165600 | avg3 3.175370 | dt 235ms | tok/sec 558,077 | mfu 11.9% | epoch 1    
    step 0540/1150 | LR_MULT 0.402653 | loss 3.169305 | avg3 3.179958 | dt 233ms | tok/sec 562,684 | mfu 12.0% | epoch 1    
    step 0541/1150 | LR_MULT 0.402653 | loss 3.194583 | avg3 3.176496 | dt 234ms | tok/sec 560,532 | mfu 11.9% | epoch 1    
    step 0542/1150 | LR_MULT 0.402653 | loss 3.144371 | avg3 3.169420 | dt 232ms | tok/sec 564,169 | mfu 12.0% | epoch 1    
    step 0543/1150 | LR_MULT 0.402653 | loss 3.186017 | avg3 3.174991 | dt 235ms | tok/sec 557,716 | mfu 11.9% | epoch 1    
    step 0544/1150 | LR_MULT 0.402653 | loss 3.124665 | avg3 3.151685 | dt 234ms | tok/sec 561,285 | mfu 12.0% | epoch 1    
    step 0545/1150 | LR_MULT 0.402653 | loss 3.185099 | avg3 3.165260 | dt 235ms | tok/sec 557,332 | mfu 11.9% | epoch 1    
    step 0546/1150 | LR_MULT 0.402653 | loss 3.113695 | avg3 3.141153 | dt 233ms | tok/sec 562,156 | mfu 12.0% | epoch 1    
    step 0547/1150 | LR_MULT 0.402653 | loss 3.170403 | avg3 3.156399 | dt 234ms | tok/sec 559,689 | mfu 11.9% | epoch 1    
    step 0548/1150 | LR_MULT 0.402653 | loss 3.114189 | avg3 3.132763 | dt 234ms | tok/sec 559,792 | mfu 11.9% | epoch 1    
    step 0549/1150 | LR_MULT 0.402653 | loss 3.174707 | avg3 3.153100 | dt 234ms | tok/sec 559,799 | mfu 11.9% | epoch 1    
    step 0550/1150 | LR_MULT 0.402653 | loss 3.188552 | avg3 3.159149 | dt 234ms | tok/sec 560,254 | mfu 11.9% | epoch 1    
    cooldown scoring | steps 551-600 | base LR_MULT=0.402653

    step 0551/600 | LR_MULT 0.3946 | loss 3.138026 | avg3 3.138026 | dt 229ms | tok/sec 572,326 | mfu 12.2% | epoch 1    
    step 0552/600 | LR_MULT 0.386547 | loss 3.196856 | avg3 3.167441 | dt 232ms | tok/sec 564,626 | mfu 12.0% | epoch 1    
    step 0553/600 | LR_MULT 0.378494 | loss 3.100440 | avg3 3.145107 | dt 234ms | tok/sec 560,385 | mfu 11.9% | epoch 1    
    step 0554/600 | LR_MULT 0.370441 | loss 3.152988 | avg3 3.150095 | dt 236ms | tok/sec 555,372 | mfu 11.8% | epoch 1    
    step 0555/600 | LR_MULT 0.362388 | loss 3.101224 | avg3 3.118218 | dt 234ms | tok/sec 560,025 | mfu 11.9% | epoch 1    
    step 0556/600 | LR_MULT 0.354335 | loss 3.209440 | avg3 3.154551 | dt 234ms | tok/sec 559,556 | mfu 11.9% | epoch 1    
    step 0557/600 | LR_MULT 0.346282 | loss 3.150576 | avg3 3.153747 | dt 234ms | tok/sec 560,038 | mfu 11.9% | epoch 1    
    step 0558/600 | LR_MULT 0.338229 | loss 3.103776 | avg3 3.154597 | dt 235ms | tok/sec 557,020 | mfu 11.9% | epoch 1    
    step 0559/600 | LR_MULT 0.330176 | loss 3.143369 | avg3 3.132574 | dt 233ms | tok/sec 563,047 | mfu 12.0% | epoch 1    
    step 0560/600 | LR_MULT 0.322123 | loss 3.184965 | avg3 3.144037 | dt 234ms | tok/sec 560,066 | mfu 11.9% | epoch 1    
    step 0561/600 | LR_MULT 0.314069 | loss 3.205343 | avg3 3.177892 | dt 234ms | tok/sec 560,973 | mfu 11.9% | epoch 1    
    step 0562/600 | LR_MULT 0.306016 | loss 3.056970 | avg3 3.149093 | dt 235ms | tok/sec 557,930 | mfu 11.9% | epoch 1    
    step 0563/600 | LR_MULT 0.297963 | loss 3.139725 | avg3 3.134013 | dt 233ms | tok/sec 562,483 | mfu 12.0% | epoch 1    
    step 0564/600 | LR_MULT 0.28991 | loss 3.147073 | avg3 3.114589 | dt 235ms | tok/sec 558,440 | mfu 11.9% | epoch 1    
    step 0565/600 | LR_MULT 0.281857 | loss 3.078418 | avg3 3.121738 | dt 234ms | tok/sec 560,484 | mfu 11.9% | epoch 1    
    step 0566/600 | LR_MULT 0.273804 | loss 3.215406 | avg3 3.146966 | dt 235ms | tok/sec 557,946 | mfu 11.9% | epoch 1    
    step 0567/600 | LR_MULT 0.265751 | loss 3.112134 | avg3 3.135320 | dt 234ms | tok/sec 560,421 | mfu 11.9% | epoch 1    
    step 0568/600 | LR_MULT 0.257698 | loss 3.103023 | avg3 3.143521 | dt 233ms | tok/sec 562,819 | mfu 12.0% | epoch 1    
    step 0569/600 | LR_MULT 0.249645 | loss 3.154105 | avg3 3.123087 | dt 235ms | tok/sec 557,052 | mfu 11.9% | epoch 1    
    step 0570/600 | LR_MULT 0.241592 | loss 3.084688 | avg3 3.113938 | dt 234ms | tok/sec 559,995 | mfu 11.9% | epoch 1    
    step 0571/600 | LR_MULT 0.233539 | loss 3.161945 | avg3 3.133579 | dt 235ms | tok/sec 557,189 | mfu 11.9% | epoch 1    
    step 0572/600 | LR_MULT 0.225486 | loss 3.069517 | avg3 3.105383 | dt 234ms | tok/sec 560,672 | mfu 11.9% | epoch 1    
    step 0573/600 | LR_MULT 0.217433 | loss 3.130771 | avg3 3.120744 | dt 234ms | tok/sec 560,814 | mfu 11.9% | epoch 1    
    step 0574/600 | LR_MULT 0.20938 | loss 3.043067 | avg3 3.081118 | dt 235ms | tok/sec 558,437 | mfu 11.9% | epoch 1    
    step 0575/600 | LR_MULT 0.201327 | loss 3.089951 | avg3 3.087930 | dt 235ms | tok/sec 558,937 | mfu 11.9% | epoch 1    
    step 0576/600 | LR_MULT 0.193274 | loss 3.186080 | avg3 3.106366 | dt 236ms | tok/sec 556,364 | mfu 11.9% | epoch 1    
    step 0577/600 | LR_MULT 0.18522 | loss 3.160961 | avg3 3.145664 | dt 234ms | tok/sec 560,424 | mfu 11.9% | epoch 1    
    step 0578/600 | LR_MULT 0.177167 | loss 3.150537 | avg3 3.165859 | dt 234ms | tok/sec 559,287 | mfu 11.9% | epoch 1    
    step 0579/600 | LR_MULT 0.169114 | loss 3.133210 | avg3 3.148236 | dt 233ms | tok/sec 561,426 | mfu 12.0% | epoch 1    
    step 0580/600 | LR_MULT 0.161061 | loss 3.064884 | avg3 3.116210 | dt 235ms | tok/sec 558,918 | mfu 11.9% | epoch 1    
    step 0581/600 | LR_MULT 0.153008 | loss 3.148930 | avg3 3.115675 | dt 236ms | tok/sec 555,741 | mfu 11.8% | epoch 1    
    step 0582/600 | LR_MULT 0.144955 | loss 3.123997 | avg3 3.112604 | dt 232ms | tok/sec 564,169 | mfu 12.0% | epoch 1    
    step 0583/600 | LR_MULT 0.136902 | loss 3.131277 | avg3 3.134734 | dt 233ms | tok/sec 562,058 | mfu 12.0% | epoch 1    
    step 0584/600 | LR_MULT 0.128849 | loss 3.145754 | avg3 3.133676 | dt 234ms | tok/sec 560,492 | mfu 11.9% | epoch 1    
    step 0585/600 | LR_MULT 0.120796 | loss 3.108810 | avg3 3.128613 | dt 235ms | tok/sec 557,428 | mfu 11.9% | epoch 1    
    step 0586/600 | LR_MULT 0.112743 | loss 3.077704 | avg3 3.110756 | dt 234ms | tok/sec 560,975 | mfu 11.9% | epoch 1    
    step 0587/600 | LR_MULT 0.10469 | loss 3.146267 | avg3 3.110927 | dt 234ms | tok/sec 559,870 | mfu 11.9% | epoch 1    
    step 0588/600 | LR_MULT 0.0966368 | loss 3.118136 | avg3 3.114036 | dt 233ms | tok/sec 562,953 | mfu 12.0% | epoch 1    
    step 0589/600 | LR_MULT 0.0885837 | loss 3.109890 | avg3 3.124765 | dt 235ms | tok/sec 558,739 | mfu 11.9% | epoch 1    
    step 0590/600 | LR_MULT 0.0805306 | loss 3.171251 | avg3 3.133092 | dt 236ms | tok/sec 556,400 | mfu 11.9% | epoch 1    
    step 0591/600 | LR_MULT 0.0724776 | loss 3.144660 | avg3 3.141934 | dt 233ms | tok/sec 562,307 | mfu 12.0% | epoch 1    
    step 0592/600 | LR_MULT 0.0644245 | loss 3.137587 | avg3 3.151166 | dt 234ms | tok/sec 560,213 | mfu 11.9% | epoch 1    
    step 0593/600 | LR_MULT 0.0563714 | loss 3.098447 | avg3 3.126898 | dt 234ms | tok/sec 560,474 | mfu 11.9% | epoch 1    
    step 0594/600 | LR_MULT 0.0483184 | loss 3.130375 | avg3 3.122136 | dt 235ms | tok/sec 556,620 | mfu 11.9% | epoch 1    
    step 0595/600 | LR_MULT 0.0402653 | loss 3.083991 | avg3 3.104271 | dt 236ms | tok/sec 555,097 | mfu 11.8% | epoch 1    
    step 0596/600 | LR_MULT 0.0322123 | loss 3.095454 | avg3 3.103273 | dt 233ms | tok/sec 561,581 | mfu 12.0% | epoch 1    
    step 0597/600 | LR_MULT 0.0241592 | loss 3.086452 | avg3 3.088632 | dt 234ms | tok/sec 559,759 | mfu 11.9% | epoch 1    
    step 0598/600 | LR_MULT 0.0161061 | loss 3.140863 | avg3 3.107589 | dt 232ms | tok/sec 564,891 | mfu 12.0% | epoch 1    
    step 0599/600 | LR_MULT 0.00805306 | loss 3.130040 | avg3 3.119118 | dt 235ms | tok/sec 557,614 | mfu 11.9% | epoch 1    
    step 0600/600 | LR_MULT 0 | loss 3.082553 | avg3 3.117819 | dt 234ms | tok/sec 560,943 | mfu 11.9% | epoch 1    
    avg_loss=3.117819 | discarded
  survivors:
    #1: avg_loss=3.108525, LR_MULT=0.268435, path=round_11_cand_001_step_0550_lr_0.26843546.pt
---
Round 12/23: fixed steps 551-600, cooldown scoring steps 601-650
  candidate 1/3 | parent_step=550 | LR_MULT=0.214748

    step 0551/1150 | LR_MULT 0.214748 | loss 3.169699 | avg3 3.169699 | dt 255ms | tok/sec 513,484 | mfu 10.9% | epoch 1    
    step 0552/1150 | LR_MULT 0.214748 | loss 3.119402 | avg3 3.144551 | dt 231ms | tok/sec 568,432 | mfu 12.1% | epoch 1    
    step 0553/1150 | LR_MULT 0.214748 | loss 3.100107 | avg3 3.129736 | dt 232ms | tok/sec 563,929 | mfu 12.0% | epoch 1    
    step 0554/1150 | LR_MULT 0.214748 | loss 3.096923 | avg3 3.105477 | dt 231ms | tok/sec 568,261 | mfu 12.1% | epoch 1    
    step 0555/1150 | LR_MULT 0.214748 | loss 3.143503 | avg3 3.113511 | dt 234ms | tok/sec 559,010 | mfu 11.9% | epoch 1    
    step 0556/1150 | LR_MULT 0.214748 | loss 3.104003 | avg3 3.114810 | dt 231ms | tok/sec 567,231 | mfu 12.1% | epoch 1    
    step 0557/1150 | LR_MULT 0.214748 | loss 3.195220 | avg3 3.147575 | dt 233ms | tok/sec 563,496 | mfu 12.0% | epoch 1    
    step 0558/1150 | LR_MULT 0.214748 | loss 3.173244 | avg3 3.157489 | dt 232ms | tok/sec 565,860 | mfu 12.1% | epoch 1    
    step 0559/1150 | LR_MULT 0.214748 | loss 3.144305 | avg3 3.170923 | dt 234ms | tok/sec 559,494 | mfu 11.9% | epoch 1    
    step 0560/1150 | LR_MULT 0.214748 | loss 3.079051 | avg3 3.132200 | dt 232ms | tok/sec 564,952 | mfu 12.0% | epoch 1    
    step 0561/1150 | LR_MULT 0.214748 | loss 3.118232 | avg3 3.113863 | dt 232ms | tok/sec 564,907 | mfu 12.0% | epoch 1    
    step 0562/1150 | LR_MULT 0.214748 | loss 3.112679 | avg3 3.103321 | dt 232ms | tok/sec 565,471 | mfu 12.0% | epoch 1    
    step 0563/1150 | LR_MULT 0.214748 | loss 3.160041 | avg3 3.130317 | dt 233ms | tok/sec 563,442 | mfu 12.0% | epoch 1    
    step 0564/1150 | LR_MULT 0.214748 | loss 3.147247 | avg3 3.139989 | dt 232ms | tok/sec 564,552 | mfu 12.0% | epoch 1    
    step 0565/1150 | LR_MULT 0.214748 | loss 3.080250 | avg3 3.129179 | dt 233ms | tok/sec 561,355 | mfu 12.0% | epoch 1    
    step 0566/1150 | LR_MULT 0.214748 | loss 3.130335 | avg3 3.119277 | dt 232ms | tok/sec 564,697 | mfu 12.0% | epoch 1    
